PK,SK,name,hiragana,level,english,vietnamese,lexical_category,accent_up,accent_down
WORD,1468,以下,いか,8,less than/below,dưới/ít hơn,noun,,1
WORD,1469,間,あいだ,7,between/during,giữa/trong lúc,noun,1,
WORD,1470,側,がわ,8,side,phía,noun,1,
WORD,1471,奥,おく,7,back/inner part,bên trong/sâu bên trong,noun,,1
WORD,1472,手前,てまえ,8,in front of/before,phía trước/trước,noun,1,
WORD,1473,真ん中,まんなか,7,middle,chính giữa,noun,1,
WORD,1474,次,つぎ,6,next,tiếp theo,noun,1,
WORD,1475,途中,とちゅう,7,on the way,giữa chừng,noun,1,
WORD,1476,期間,きかん,8,period (of time),thời gian,noun,,1
WORD,1477,再来週,さらいしゅう,7,the week after next,tuần sau nữa,noun,1,
WORD,1478,再来月,さらいげつ,9,the month after next,tháng sau nữa,noun,1,
WORD,1479,再来年,さらいねん,9,the year after next,năm sau nữa,noun,1,
WORD,1480,たいてい,たいてい,7,usually,thường thì,adverb,1,
WORD,1481,別に,べつに,8,separately/not particularly,riêng biệt/không đặc biệt,adverb,1,
WORD,1482,ずいぶん,ずいぶん,8,very/quite,khá/rất,adverb,,1
WORD,1483,かなり,かなり,7,considerably,khá,adverb,,1
WORD,1484,もっとも,もっとも,8,most,nhất,adverb,1,3
WORD,1485,なるほど,なるほど,10,I see,ra vậy,interjection,1,
WORD,1486,もちろん,もちろん,11,of course,tất nhiên,adverb,1,2
WORD,1487,やはり,やはり,12,as expected,quả nhiên,adverb,1,2
WORD,1488,できるだけ,できるだけ,10,as much as possible,càng nhiều càng tốt,adverb,1,
WORD,1489,例えば,たとえば,10,for example,ví dụ,adverb,1,2
WORD,1490,ところで,ところで,11,by the way,nhân tiện,conjunction,1,3
WORD,1491,先に,さきに,7,ahead,trước,adverb,1,
WORD,1492,引き分け,ひきわけ,7,draw,hòa,noun,1,
WORD,1493,サポーター,サポーター,11,supporter,người ủng hộ,noun,1,
WORD,1494,ファン,ファン,7,fan,người hâm mộ,noun,,1
WORD,1495,コンサート,コンサート,11,concert,buổi hòa nhạc,noun,,1
WORD,1496,コンクール,コンクール,15,contest,cuộc thi,noun,1,3
WORD,1497,家具,かぐ,7,furniture,đồ nội thất,noun,,1
WORD,1498,畳,たたみ,7,tatami mat,chiếu tatami,noun,1,
WORD,1499,寝室,しんしつ,8,bedroom,phòng ngủ,noun,1,
WORD,1500,布団,ふとん,5,futon,nệm futon,noun,1,
WORD,1501,毛布,もうふ,7,blanket,chăn,noun,,1
WORD,1502,敷布団,しきぶとん,10,shikibuton,nệm shikibuton,noun,1,3
WORD,1503,掛け布団,かけぶとん,11,kakebuton,chăn kakebuton,noun,1,3
WORD,1504,枕,まくら,7,pillow,gối,noun,,1
WORD,1505,タオル,タオル,6,towel,khăn tắm,noun,,1
WORD,1506,たんす,たんす,7,dresser,tủ quần áo,noun,1,
WORD,1507,引き出し,ひきだし,10,drawer,ngăn kéo,noun,1,
WORD,1508,タイヤ,タイヤ,7,tire,lốp xe,noun,1,
WORD,1509,デスク,デスク,10,desk,bàn làm việc,noun,,1
WORD,1510,ハンドル,ハンドル,8,steering wheel,vô lăng,noun,1,
WORD,1511,てすり,てすり,8,handrail,tay vịn,noun,1,
WORD,1512,扉,とびら,10,door,cánh cửa,noun,1,
WORD,1513,門,もん,8,gate,cổng,noun,,1
WORD,1514,エスカレーター,エスカレーター,8,escalator,thang cuốn,noun,1,4
WORD,1515,車椅子,くるまいす,9,wheelchair,xe lăn,noun,1,3
WORD,1516,パンツ,パンツ,6,pants / underwear,quần dài / quần lót,noun,,1
WORD,1517,ブラジャー,ブラジャー,8,bra,áo ngực,noun,1,2
WORD,1518,バッグ,バッグ,4,bag,túi xách,noun,,1
WORD,1519,リュック,リュック,7,backpack,ba lô,noun,,1
WORD,1520,便器,べんき,8,toilet bowl,bồn cầu,noun,,1
WORD,1521,バケツ,バケツ,8,bucket,cái xô,noun,1,
WORD,1522,ボトル,ボトル,10,bottle,chai,noun,1,
WORD,1523,トラック,トラック,8,truck,xe tải,noun,1,2
WORD,1524,グラス,グラス,11,glass,ly thủy tinh,noun,1,
WORD,1525,ディスプレイ,ディスプレイ,10,display,màn hình,noun,,1
WORD,1526,キーボード,キーボード,8,keyboard,bàn phím,noun,1,3
WORD,1527,ティッシュ,ティッシュ,6,tissue,khăn giấy,noun,,1
WORD,1528,スイッチ,スイッチ,8,switch,công tắc,noun,1,2
WORD,1529,蓋,ふた,7,lid,nắp,noun,1,
WORD,1530,回します,まわします,7,to turn,xoay,verb5,1,4
WORD,1531,スマホ,スマホ,8,smartphone,điện thoại thông minh,noun,1,
WORD,1532,色,いろ,6,color,màu,noun,1,
WORD,1533,飽きます,あきます,8,to get tired of,chán,verb1up,1,3
WORD,1534,預けます,あずけます,8,to deposit,gửi,verb1down,1,4
WORD,1535,預かります,あずかります,11,to receive,nhận giữ,verb5,1,5
WORD,1536,現れます,あらわれます,10,to appear,xuất hiện,verb1down,1,3
WORD,1537,表します,あらわします,8,to express,bày tỏ,verb5,1,3
WORD,1538,押さえます,おさえます,8,to hold down,giữ chặt,verb1down,1,4
WORD,1539,落ち葉,おちば,11,fallen leaves,lá rụng,noun,,1
WORD,1540,観光,かんこう,8,sightseeing,tham quan,noun,1,
WORD,1541,記念,きねん,8,commemoration,kỷ niệm,noun,1,
WORD,1542,記録,きろく,7,record,kỷ lục,noun,1,
WORD,1543,悔しい,くやしい,8,frustrating,bực bội,i_adjective,1,3
WORD,1544,繰り返します,くりかえします,8,to repeat,lặp lại,verb5,1,6
WORD,1545,苦労します,くろうします,7,to have a hard time,vất vả,verb_sa,1,5
WORD,1546,結構,けっこう,8,quite,khá là,adverb,1,
WORD,1547,焦げます,こげます,8,to burn,cháy,verb1down,1,3
WORD,1548,誤解,ごかい,10,to misunderstand,hiểu lầm,noun,1,
WORD,1549,困難な,こんなんな,11,difficult,khó khăn,na_adjective,,1
WORD,1550,自信,じしん,9,self-confidence,tự tin,noun,1,
WORD,1551,失望します,しつぼうします,12,to be disappointed,thất vọng,verb_sa,1,6
WORD,1552,過ごします,すごします,8,to spend time,trải qua,verb5,1,4
WORD,1553,救います,すくいます,8,to save,cứu,verb5,1,4
WORD,1554,成長します,せいちょうします,8,to grow,trưởng thành,verb_sa,1,6
WORD,1555,節約します,せつやくします,8,to save,tiết kiệm,verb_sa,1,6
WORD,1556,責任,せきにん,10,responsibility,trách nhiệm,noun,1,
WORD,1557,想像します,そうぞうします,10,to imagine,tưởng tượng,verb_sa,1,6
WORD,1558,態度,たいど,10,attitude,thái độ,noun,,1
WORD,1559,挑戦します,ちょうせんします,9,to challenge,thử thách,verb_sa,1,6
WORD,1560,散らかします,ちらかします,10,to make a mess,làm bừa,verb5,1,5
WORD,1561,散らかります,ちらかります,14,to be a mess,bừa bộn,verb5,1,5
WORD,1562,伝統,でんとう,10,tradition,truyền thống,noun,1,
WORD,1563,突然,とつぜん,10,suddenly,đột nhiên,adverb,1,
WORD,1564,眺めます,ながめます,13,to gaze at,ngắm nhìn,verb1down,1,4
WORD,1565,似合います,にあいます,8,to suit,hợp,verb5,1,4
WORD,1566,憎みます,にくみます,14,to hate,ghét,verb5,1,4
WORD,1567,眠ります,ねむります,7,to sleep,ngủ,verb5,1,4
WORD,1568,認めます,みとめます,10,to recognize,công nhận,verb1down,1,4
WORD,1569,伸びます,のびます,8,to grow,phát triển,verb1up,1,3
WORD,1570,普通な,ふつうな,7,usual,bình thường,na_adjective,1,
WORD,1571,振り返ります,ふりかえります,13,to look back,nhìn lại,verb5,1,6
WORD,1572,褒めます,ほめます,7,to praise,khen ngợi,verb1down,1,3
WORD,1573,見かけます,みかけます,10,to see,nhìn thấy,verb1down,1,4
WORD,1574,向き,むき,10,direction,hướng,noun,,1
WORD,1575,沸かします,わかします,15,to boil,đun sôi,verb5,1,4
WORD,1576,沸きます,わきます,10,to boil,sôi,verb5,1,3
WORD,1577,扱います,あつかいます,10,to handle,cách đối xử,verb5,1,5
WORD,1578,当たり前な,あたりまえな,10,natural,đương nhiên,na_adjective,1,
WORD,1579,合わせます,あわせます,8,to combine,kết hợp,verb1down,1,4
WORD,1580,売り上げ,うりあげ,10,sales,doanh thu,noun,1,
WORD,1581,お互い,おたがい,9,each other,lẫn nhau,noun,1,
WORD,1582,恐れます,おそれます,14,to fear,sợ hãi,verb1down,1,4
WORD,1583,恐ろしい,おそろしい,10,scary,đáng sợ,i_adjective,1,4
WORD,1584,欠点,けってん,10,weak point,khuyết điểm,noun,1,3
WORD,1585,効きます,ききます,11,to be effective,có hiệu quả,verb5,1,3
WORD,1586,期待します,きたいします,10,expectation,kỳ vọng,verb_sa,1,5
WORD,1587,疑問,ぎもん,10,question,nghi vấn,noun,1,
WORD,1588,逆らいます,さからいます,12,to go against,chống lại,verb5,1,5
WORD,1589,指導します,しどうします,12,to guide,chỉ đạo,verb_sa,1,2
WORD,1590,自慢します,じまんします,10,to be proud,tự hào,verb_sa,1,5
WORD,1591,重ねます,かさねます,8,to pile up,chồng lên,verb1down,1,4
WORD,1592,示します,しめします,13,to show,chỉ ra,verb5,1,4
WORD,1593,責めます,せめる,14,to blame,trách móc,verb1down,1,3
WORD,1594,確かめます,たしかめます,4,to confirm,xác nhận,verb1down,1,5
WORD,1595,試します,ためします,6,to try,thử,verb5,1,4
WORD,1596,望みます,のぞみます,8,to wish,mong muốn,verb5,1,4
WORD,1597,抜きます,ぬきます,8,to pull out,rút ra,verb5,1,4
WORD,1598,乗り越えます,のりこえます,9,to overcome,vượt qua,verb1down,1,5
WORD,1599,挟みます,はさみます,8,to hold between,kẹp vào,verb5,1,4
WORD,1600,測ります,はかります,8,to measure,đo lường,verb5,1,4
WORD,1601,不満,ふまん,10,dissatisfaction,bất mãn,noun,1,
WORD,1602,向き合います,むきあいます,11,to face each other,đối mặt,verb5,1,5
WORD,1603,求めます,もとめます,7,to seek,tìm kiếm,verb1down,1,4
WORD,1604,許します,ゆるします,8,to permit,cho phép,verb5,1,4
WORD,1605,頼ります,たよります,8,to rely on,dựa dẫm,verb5,1,4
WORD,1606,悩みます,なやみます,9,to be troubled,phiền muộn,verb5,1,4
WORD,1607,責任感,せきにんかん,10,sense of responsibility,tinh thần trách nhiệm,noun,1,3
WORD,1608,判断します,はんだんします,9,to judge,phán đoán,verb_sa,,1
WORD,1609,表現力,ひょうげんりょく,13,expressive power,khả năng biểu đạt,noun,1,3
WORD,1610,達成します,たっせいします,10,to achieve,thành tựu,verb_sa,1,6
WORD,1611,意識,いしき,10,consciousness,ý thức,noun,,1
WORD,1612,尊重します,そんちょうします,10,to respect,tôn trọng,verb_sa,1,6
WORD,1613,積極的な,せっきょくてきな,10,proactive,tích cực,na_adjective,1,
WORD,1614,消極的な,しょうきょくてきな,11,passive,tiêu cực,na_adjective,1,
WORD,1615,行動,こうどう,8,action,hành động,noun,1,
WORD,1616,状況,じょうきょう,10,situation,tình huống,noun,1,
WORD,1617,影響します,えいきょうします,9,to influence,ảnh hưởng,verb_sa,1,6
WORD,1618,効果,こうか,10,effect,hiệu quả,noun,,1
WORD,1619,交流します,こうりゅうします,10,to interact,giao lưu,verb_sa,1,6
WORD,1620,伝言,でんごん,10,message,lời nhắn,noun,1,
WORD,1621,検討します,けんとうします,13,to consider,xem xét,verb_sa,1,6
WORD,1622,分析します,ぶんせきします,12,to analyze,phân tích,verb_sa,1,6
WORD,1623,当てはまります,あてはまります,10,to apply to,áp dụng,verb5,1,6
WORD,1624,浮きます,浮きます,8,to float,,verb5,1,3
WORD,1625,生き物,いきもの,8,living thing,sinh vật,noun,1,3
WORD,1626,活かします,いかします,9,to make good use of,tận dụng,verb5,1,4
WORD,1627,居間,いま,12,living room,phòng khách,noun,1,
WORD,1628,移住します,いじゅうします,10,to immigrate,di cư,verb_sa,1,4
WORD,1629,一致します,いっちします,10,to match,phù hợp,verb_sa,1,4
WORD,1630,一方,いっぽう,11,on the one hand,một mặt,noun,1,3
WORD,1631,祈ります,いのります,10,to pray,cầu nguyện,verb5,1,4
WORD,1632,依頼します,いらいします,10,to request,nhờ vả,verb_sa,1,5
WORD,1633,植えます,うえます,8,to plant,trồng,verb1down,1,3
WORD,1634,浮かびます,うかびます,15,to float,nổi lên,verb5,1,4
WORD,1635,嘘,うそ,7,lie,nói dối,noun,,1
WORD,1636,運命,うんめい,10,fate,vận mệnh,noun,,1
WORD,1637,営業,えいぎょう,10,business,kinh doanh,noun,1,
WORD,1638,応援します,おうえんします,8,to cheer,cổ vũ,verb_sa,1,6
WORD,1639,沖,おき,13,offshore,ngoài khơi,noun,1,
WORD,1640,屋上,おくじょう,8,rooftop,sân thượng,noun,1,
WORD,1641,お土産,おみやげ,7,souvenir,quà lưu niệm,noun,1,
WORD,1642,記入欄,きにゅうらん,10,entry field,ô điền,noun,1,2
WORD,1643,逆,ぎゃく,8,reverse,ngược lại,noun,1,
WORD,1644,休養,きゅうよう,11,rest,nghỉ ngơi,noun,1,
WORD,1645,急用,きゅうよう,11,urgent business,việc gấp,noun,1,
WORD,1646,不幸な,ふこうな,9,unhappy,bất hạnh,na_adjective,,1
WORD,1647,傾向,けいこう,12,trend,xu hướng,noun,1,
WORD,1648,決心します,けっしんします,13,to determine,quyết tâm,verb_sa,,1
WORD,1649,結論,けつろん,10,conclusion,kết luận,noun,1,
WORD,1650,幸せな,しあわせな,7,happy,hạnh phúc,na_adjective,1,
WORD,1651,建設,けんせつ,10,to construct,xây dựng,noun,1,
WORD,1652,幸福,こうふく,9,happiness,hạnh phúc,noun,1,
WORD,1653,後悔します,こうかいします,10,to regret,hối hận,verb_sa,1,1
WORD,1654,講演,こうえん,11,lecture,bài giảng,noun,1,
WORD,1655,考慮します,こうりょします,12,to consider,xem xét,verb_sa,1,1
WORD,1656,呼吸します,こきゅうします,8,to breathe,hô hấp,verb_sa,1,5
WORD,1657,細かい,こまかい,8,small,nhỏ,i_adjective,1,3
WORD,1658,才能,さいのう,10,talent,tài năng,noun,1,
WORD,1659,資源,しげん,10,resources,tài nguyên,noun,,1
WORD,1660,詩,し,10,poem,bài thơ,noun,,
WORD,1661,消費します,しょうひします,10,to consume,tiêu dùng,verb_sa,1,5
WORD,1662,深刻な,しんこくな,13,serious,nghiêm trọng,na_adjective,1,
WORD,1663,勧めます,すすめます,10,to recommend,giới thiệu,verb1down,1,4
WORD,1664,制作,せいさく,12,production,chế tác,noun,1,
WORD,1665,設備,せつび,10,equipment,thiết bị,noun,,1
WORD,1666,世代,せだい,12,generation,thế hệ,noun,,1
WORD,1667,世話,せわ,11,to take care of,chăm sóc,noun,1,
WORD,1668,単位,たんい,12,unit,đơn vị,noun,,1
WORD,1669,担当します,たんとうします,9,to be in charge of,phụ trách,verb_sa,1,6
WORD,1670,貯金,ちょきん,8,savings,tiền tiết kiệm,noun,1,
WORD,1671,地位,ちい,10,status,địa vị,noun,,1
WORD,1672,通過します,つうかします,12,to pass through,đi qua,verb_sa,1,5
WORD,1673,通信,つうしん,9,communication,thông tin liên lạc,noun,1,
WORD,1674,同時,どうじ,8,at the same time,cùng lúc,noun,1,
WORD,1675,逃します,のがします,13,to let escape,bỏ lỡ,verb5,1,4
WORD,1676,評価します,ひょうかします,10,to evaluate,đánh giá,verb_sa,,1
WORD,1677,結びます,むすびます,8,to tie,buộc,verb5,1,4
WORD,1678,留学,りゅうがく,8,study abroad,du học,noun,1,
WORD,1679,攻撃します,こうげきします,10,to attack,tấn công,verb_sa,1,6
WORD,1680,広がります,ひろがります,8,to spread,lan ra,verb5,1,5
WORD,1681,発言,はつげん,11,remark,phát ngôn,noun,1,
WORD,1682,交流会,こうりゅうかい,13,social gathering,buổi giao lưu,noun,1,3
WORD,1683,冗談,じょうだん,8,joke,trò đùa,noun,1,3
WORD,1684,比べます,くらべます,8,to compare,so sánh,verb1down,1,4
WORD,1685,増加します,ぞうかします,8,to increase,sự gia tăng,verb_sa,1,5
WORD,1686,減少します,げんしょうします,10,to decrease,sự giảm,verb_sa,1,6
WORD,1687,支払います,しはらいます,8,to pay,thanh toán,verb5,1,5
WORD,1688,素晴らしい,すばらしい,8,wonderful,tuyệt vời,i_adjective,1,4
WORD,1689,賛成します,さんせいします,8,to agree,tán thành,verb_sa,1,6
WORD,1690,反対します,はんたいします,9,to oppose,phản đối,verb_sa,1,6
WORD,1691,約束します,やくそくします,7,to promise,lời hứa,verb_sa,1,6
WORD,1692,遅刻します,ちこくします,8,to be late,đến muộn,verb_sa,1,6
WORD,1693,欠席します,けっせきします,8,to be absent,vắng mặt,verb_sa,1,6
WORD,1694,運転免許,うんてんめんきょ,10,driver's license,bằng lái xe,noun,1,5
WORD,1695,見学します,けんがくします,12,to observe,tham quan học tập,verb_sa,1,6
WORD,1696,留守,るす,12,absence (from home),vắng nhà,noun,,1
WORD,1697,郊外,こうがい,13,suburb,ngoại ô,noun,,1
WORD,1698,工業,こうぎょう,10,industry,công nghiệp,noun,,1
WORD,1699,農業,のうぎょう,10,agriculture,nông nghiệp,noun,,1
WORD,1700,宗教,しゅうきょう,10,religion,tôn giáo,noun,,1
WORD,1701,工事,こうじ,8,construction,công trình,noun,,1
WORD,1702,都市,とし,8,city,thành phố,noun,,1
WORD,1703,警察署,けいさつしょ,8,police station,đồn cảnh sát,noun,1,
WORD,1704,消防署,しょうぼうしょ,9,fire station,trạm cứu hỏa,noun,1,
WORD,1705,診療所,しんりょうじょ,11,clinic,phòng khám,noun,1,
WORD,1706,水族館,すいぞくかん,12,aquarium,thủy cung,noun,1,4
